name,lat,lon,cluster,source,max_abs
tawau-385a-mys-uhslc,4.233,117.883,426,uhslc,0.8192074928510104
tecumseh_ontario-11975-can-meds,42.34,-82.93,233,meds,0.5819928310037573
tejn-tej-dnk-cmems,55.25,14.8333,531,cmems,0.9452315940772432
tenerife-228a-esp-uhslc,28.478,-16.24,46,uhslc,0.3331742510060854
tenerife-ten-esp-cmems,28.48,-16.24,46,cmems,0.3293819875857987
tenerife-ten-esp-da_mm,28.48,-16.24,46,da_mm,4.450311269800865
terneuzen-ternzn-nld-rws,51.3362,3.8198,1100,rws,2.8358107755946107
terschelling_noordzee-terslnze-nld-rws,53.4425,5.333,1029,rws,2.278305497698864
texel_noordzee-texnze-nld-rws,53.1206,4.7332,1017,rws,2.185587311188669
the_battery-8518750-usa-noaa,40.7006,-74.0142,1071,noaa,2.5864842351020547
thessalon_ontario-11070-can-meds,46.25,-83.55,175,meds,0.5318195742262994
thevenard-128a-aus-uhslc,-32.15,133.64,873,uhslc,1.5768981485659952
thevenard-62000-aus-bom,-32.1489,133.6413,873,bom,1.5789030471330254
thursday_island-58170-aus-bom,-10.5863,142.2216,468,bom,0.864173239490095
thursday_island-h057022b-aus-bom,-10.57,142.22,468,bom,2.1703664950520314
tioman-323a-mys-uhslc,2.807,104.14,325,uhslc,0.6993585888427173
toba-ma23-jpn-jodc_jma,34.4853,136.8247,692,jodc_jma,1.2026705622621436
tobermory-tob-gbr-bodc,56.6231,-6.0642,722,bodc,1.2511180852626869
tobermory-tob-gbr-cmems,56.6231,-6.0631,722,cmems,1.2484633455824483
tobermory_ontario-11690-can-meds,45.26,-81.66,76,meds,0.3907450136632563
tobishima-gs25-jpn-jodc_giaj,39.1855,139.5478,88,jodc_giaj,0.4285075152194155
tofino-542a-can-uhslc,49.153,-125.913,447,uhslc,1.0080855771155746
tofino_bc-8615-can-meds,49.15,-125.91,447,meds,0.8419964830171212
tokachiko-0122-jpn-jodc_pahb,42.297,143.3222,637,jodc_pahb,1.1012409417364637
tokaikaitei-ma63-jpn-jodc_jma,33.7667,137.5833,401,jodc_jma,0.7914342466183961
toke_point-9440910-usa-noaa,46.7075,-123.9669,917,noaa,1.674305807772858
tokuyama-hd15-jpn-jodc_jcg,34.0408,131.8028,863,jodc_jcg,1.5495049845418505
tokyo-ma15-jpn-jodc_jma,35.6486,139.77,678,jodc_jma,1.32920592914487
tolchester_beach-8573364-usa-noaa,39.2134,-76.2445,960,noaa,1.8112455312143816
toledo_oh-9063085-usa-noaa,41.6936,-83.4723,1080,noaa,2.659358957580261
tomakomaihigashiko-0146-jpn-jodc_pahb,42.6058,141.8172,277,jodc_pahb,0.6406175063729667
tomakomainishiko-0136-jpn-jodc_pahb,42.6297,141.6211,654,jodc_pahb,1.1200213840855855
topolobampo-676a-mex-uhslc,25.6,-109.048,314,uhslc,0.6846214639085139
toronto_ontario-13320-can-meds,43.64,-79.38,47,meds,0.3331933959261138
tosashimizu-ma39-jpn-jodc_jma,32.7792,132.9589,538,jodc_jma,0.9553103258032896
toulon-68-fra-refmar,43.1172,5.9131,73,refmar,0.3911224581082213
toulon_60minute-tou-fra-cmems,43.1228,5.9146,73,cmems,0.3883453472007796
townsville-334a-aus-uhslc,-19.25,146.833,997,uhslc,2.0950758897508037
townsville-59250-aus-bom,-19.25,146.8333,997,bom,2.9057700187570394
toyama-349a-jpn-uhslc,36.767,137.233,87,uhslc,0.4251973507966251
toyama-ma56-jpn-jodc_jma,36.7622,137.2247,87,jodc_jma,0.4317505106743228
travemuende-tra-deu-cmems,53.9581,10.8722,931,cmems,1.715717242056858
travemunde-tra-deu-bfg,53.958,10.8722,931,bfg,1.9647703045299985
tregde-804a-nor-uhslc,58.0,7.567,591,uhslc,1.0378722669953309
tregde-trg-nor-nhs,58.0064,7.5548,591,nhs,1.0473801697321696
trident_pier-8721604-usa-noaa,28.4158,-80.5931,713,noaa,1.2268129694327736
trois_rivieres-3360-can-meds,46.34,-72.54,890,meds,1.6192196227984457
tromso-tos-nor-nhs,69.6461,18.9548,412,nhs,0.8028244603230659
trondheim-trd-nor-nhs,63.4365,10.3917,520,nhs,0.931907209757202
tsushima-ma72-jpn-jodc_jma,34.2596,129.3222,248,jodc_jma,0.6001413181434809
tumaco-303a-col-uhslc,1.817,-78.73,1114,uhslc,3.041477246305916
turku-tur-fin-cmems,60.4283,22.1005,462,cmems,0.8648347070665835
turku_ruissalo_saaronniemi-134225-fin-fmi,60.43,22.1,462,fmi,0.8595928293175561
turner_cut_near_holt-trn-usa-cdwr,37.9928,-121.4542,671,cdwr,1.1514758018521396
turtle_head-58180-aus-bom,-10.5212,142.2133,551,bom,0.9728619563587576
uchiura-ma18-jpn-jodc_jma,35.0172,138.8903,221,jodc_jma,0.5747242661019317
uetersen-100-deu-wsv,53.6783,9.6773,1057,wsv,2.455240566448667
ullapool-ull-gbr-bodc,57.8952,-5.1581,616,bodc,1.0638577403947913
ulukhaktok-6380-can-meds,70.74,-117.76,295,meds,0.6671908897781574
unalaska-9462620-usa-noaa,53.8792,-166.5403,200,noaa,0.5625449419665027
uno-ma33-jpn-jodc_jma,34.4886,133.9495,569,jodc_jma,1.0068838081985
uragami-ma25-jpn-jodc_jma,33.5583,135.8964,441,jodc_jma,0.8352751945791951
urakawa-hd02-jpn-jodc_jcg,42.1642,142.7742,348,jodc_jcg,0.7235074505259596
urangan-59850-aus-bom,-25.2983,152.9083,388,bom,0.7764994525320118
us_slip_mi-9076060-usa-noaa,46.5008,-84.3404,192,noaa,0.5533866301890602
ushuaia-600a-arg-uhslc,-54.805,-68.295,410,uhslc,0.8008938713817214
uwajima-ma40-jpn-jodc_jma,33.2272,132.5511,263,jodc_jma,0.6192084057778582
vaasa-vaa-fin-cmems,63.0815,21.5712,536,cmems,0.9520963083514644
vaasa_vaskiluoto-134223-fin-fmi,63.08,21.57,536,fmi,0.9578660593682312
vaca_key-8723970-usa-noaa,24.711,-81.1065,840,noaa,1.500855969145241
valdez-9454240-usa-noaa,61.1242,-146.3631,787,noaa,1.385474641192867
valdez_ak-562a-usa-uhslc,61.125,-146.362,787,uhslc,1.3820920370233047
valencia-val-esp-cmems,39.46,-0.33,131,cmems,0.4843032425842932
valparaiso-081a-chl-uhslc,-33.027,-71.627,486,uhslc,0.8837570187250361
vancouver-9440083-usa-noaa,45.6317,-122.697,1068,noaa,2.567809116845343
vancouver_bc-7735-can-meds,49.29,-123.11,568,meds,1.0063806356766272
varberg-2104-swe-smhi,57.1,12.2167,709,smhi,1.2232180865939462
varberg1-var-swe-cmems,57.1,12.2167,709,cmems,1.223222015799385
vardo-805a-nor-uhslc,70.333,31.1,471,uhslc,0.8673765987373534
vardo-vaw-nor-nhs,70.375,31.104,499,nhs,0.9028900672106044
varennes-15660-can-meds,45.68,-73.44,849,meds,1.512300927286597
vegesack-4112-deu-wsv,53.1694,8.6195,1160,wsv,4.332571680503747
venezia-ven-ita-ispra,45.4182,12.4265,731,ispra,3.0349701131765188
venezia-vene-ita-cv,45.4188,12.4257,731,cv,1.262469174378111
venice_island-vne-usa-cdwr,38.05,-121.496,761,cdwr,1.3238873175579344
veracruz-250-mex-unam,19.1917,-96.1233,138,unam,1.4614516541042797
veracruz_ver-250a-mex-uhslc,19.2,-96.133,138,uhslc,0.4902107353693148
vercheres-15720-can-meds,45.78,-73.36,753,meds,1.3067200808800077
vernadsky-ver-ukr-noc,-65.25,-64.2667,472,noc,0.9951893466079336
victor_harbor-61490-aus-bom,-35.5625,138.6354,652,bom,1.1160738982736462
victoria_bc-543a-can-uhslc,48.425,-123.37,389,uhslc,0.9127289402322848
victoria_harbour_bc-7120-can-meds,48.42,-123.37,389,meds,0.7775544982095693
vieste-vie-ita-ispra,41.8881,16.177,595,ispra,1.0427518477330435
vigo-208a-esp-uhslc,42.233,-8.733,459,uhslc,0.8570583546752897
vigo-vig-esp-cmems,42.243,-8.726,459,cmems,1.1577327683091587
viken-2228-swe-smhi,56.1422,12.5792,892,smhi,1.6210447850638956
viken-vik-swe-cmems,56.1422,12.5792,892,cmems,1.620841795239357
viker-vik-nor-nhs,59.036,10.9498,682,nhs,1.1802878754659418
villagarcia-vil-esp-cmems,42.601,-8.77,293,cmems,0.6626141743428094
village_cove-9464212-usa-noaa,57.1253,-170.2853,378,noaa,0.7632162027602509
virginia_key-8723214-usa-noaa,25.7317,-80.1617,612,noaa,1.0610343819764565
virginia_key_fl-755a-usa-uhslc,25.732,-80.162,612,uhslc,1.0627914615279452
visby-2080-swe-smhi,57.6392,18.2844,204,smhi,0.5698082429792591
visby-vis-swe-cmems,57.6392,18.2844,204,cmems,0.5634879714252385
vlaardingen-vlaardgn-nld-rws,51.8996,4.349,1016,rws,2.182378653687042
vlieland_haven-vlielhvn-nld-rws,53.2961,5.0915,1049,rws,2.4018443845907917
vlietepolder-vlietpdr-nld-rws,51.5993,3.7518,977,rws,1.9652152532896128
volanti-vol-usa-cdwr,38.181,-122.046,1019,cdwr,2.199158525289082
vung_tau-383a-vnm-uhslc,10.34,107.072,1060,uhslc,2.469257347322777
vuren-vurn-nld-rws,51.8221,5.0165,1004,rws,2.120497465078585
wachapreague-8631044-usa-noaa,37.6078,-75.6858,749,noaa,1.3005477438778237
wajima-gs03-jpn-jodc_giaj,37.4058,136.9006,425,jodc_giaj,0.8159860754126657
wakayama-ma28-jpn-jodc_jma,34.2217,135.1455,391,jodc_jma,0.7813560991122104
wake-051a-usa-uhslc,19.283,166.617,834,uhslc,1.4924278698984612
wake_island-1890000-usa-noaa,19.2906,166.6175,834,noaa,1.4932919941287048
wakkanai-360a-jpn-uhslc,45.4,141.683,289,uhslc,0.6584061735277376
wakkanai-ma01-jpn-jodc_jma,45.4078,141.6853,289,jodc_jma,0.6592496205169139
wallaroo-61780-aus-bom,-33.926,137.6152,951,bom,1.7874140857675016
warnemuende-war-deu-cmems,54.1697,12.1033,820,cmems,1.4905628884737776
warnemunde-war-deu-bfg,54.1697,12.1034,820,bfg,1.456653487277933
washington-8594900-usa-noaa,38.873,-77.0217,1115,noaa,3.0576334270341654
wauna-9439099-usa-noaa,46.1617,-123.4089,800,noaa,1.4082486536550871
wehr_geesthacht_up-101-deu-wsv,53.4233,10.3348,1152,wsv,4.090046931941259
weipa_humbug_point-63620-aus-bom,-12.67,141.8633,659,bom,1.124906288294505
wellington-071a-nzl-uhslc,-41.283,174.783,463,uhslc,0.8608553082653627
wells-8419317-usa-noaa,43.32,-70.5633,725,noaa,1.2520211741921228
west_bank_1-8762482-usa-noaa,29.7886,-90.4203,209,noaa,0.5656827674665545
west_channel_pile-60739-aus-bom,-38.1944,144.7552,313,bom,0.6837271796868662
west_neebish_island_mi-9076027-usa-noaa,46.2833,-84.205,109,noaa,0.4500262350890605
west_ste_modeste-2595-can-meds,51.6,-56.7,504,meds,0.90554946264197
west_terschelling-westtslg-nld-rws,53.363,5.22,1053,rws,2.4319190805594477
western_port_stony_point-60710-aus-bom,-38.3739,145.2228,699,bom,1.2068126174396183
westkapelle-westkple-nld-rws,51.5214,3.44,1030,rws,2.2795063256809365
westport-9441102-usa-noaa,46.9043,-124.1051,732,noaa,1.263345097548308
weymouth-wey-gbr-bodc,50.6085,-2.4479,474,bodc,0.9389697356489726
weymouth-wey-gbr-cmems,50.6079,-2.4465,474,cmems,0.8698958966841871
whitby-whi-gbr-bodc,54.49,-0.6147,957,bodc,1.8094993392891563
whitby-whi-gbr-cmems,54.4833,-0.6167,957,cmems,2.3959985022594603
whyalla-61840-aus-bom,-33.0128,137.5904,1014,bom,2.1716800611262284
wick-wic-gbr-bodc,58.441,-3.0864,599,bodc,1.0467180233627404
wierumergronden-wiermgdn-nld-rws,53.5158,5.9583,1054,rws,2.438546907241466
willapa_bay_wa-564a-usa-uhslc,46.708,-123.965,917,uhslc,1.693053367136086
willets_point-8516990-usa-noaa,40.7933,-73.7817,1089,noaa,2.753303887742083
wilmington-8658120-usa-noaa,34.2275,-77.9536,818,noaa,1.4460718797420562
wilmington_nc-750a-usa-uhslc,34.227,-77.953,818,uhslc,1.445732152583009
winchelsea_is_bc-7935-can-meds,49.3,-124.09,438,meds,0.8331063347348895
windmill_point-8636580-usa-noaa,37.6161,-76.29,422,noaa,0.8144563156889651
windmill_point_mi-9044049-usa-noaa,42.3575,-82.93,233,noaa,0.6007159258553381
winter_harbour_bc-8735-can-meds,50.51,-128.03,329,meds,0.7037186532815508
wladyslawowo-wla-pol-eseas,54.7967,18.4186,564,eseas,0.9986034568267502
woods_hole-8447930-usa-noaa,41.5236,-70.6711,926,noaa,1.700488983507698
woods_hole_ma-742a-usa-uhslc,41.523,-70.672,926,uhslc,1.7036921598878698
workington-wor-gbr-bodc,54.6507,-3.5672,955,bodc,1.9073027093848185
workington-wor-gbr-cmems,54.65,-3.5667,955,cmems,1.797618460625401
wrightsville_beach-8658163-usa-noaa,34.2133,-77.7867,655,noaa,1.120205926331296
wyandotte_mi-9044030-usa-noaa,42.2023,-83.1475,508,noaa,0.9126454801354666
wyndham-165a-aus-uhslc,-15.453,128.102,822,uhslc,1.4625211541928889
wyndham-63090-aus-bom,-15.4533,128.101,822,bom,1.7313077209162036
xiamen-376a-chn-uhslc,24.45,118.067,942,uhslc,1.7631332570756415
yaizu-gs23-jpn-jodc_giaj,34.8706,138.3275,255,jodc_giaj,0.6051581124374656
yakutat-9453220-usa-noaa,59.5483,-139.7331,921,noaa,2.9124419087923945
yakutat_ak-570a-usa-uhslc,59.548,-139.735,921,uhslc,1.681438330211205
yamba-60130-aus-bom,-29.429,153.3621,380,bom,0.7655227024290896
yap-008b-fsm-uhslc,9.508,138.128,560,uhslc,0.9881939227327694
yokohama-ma16-jpn-jodc_jma,35.4667,139.6333,524,jodc_jma,1.0564445101466218
yokohamashinko-hd29-jpn-jodc_jcg,35.4542,139.6442,524,jodc_jcg,0.9376243787799228
yokosuka-hd08-jpn-jodc_jcg,35.288,139.6514,371,jodc_jcg,0.7537271127482319
yonaguni-ma76-jpn-jodc_jma,24.4522,122.9419,402,jodc_jma,0.7921108814962399
yorktown_uscg_training_center-8637689-usa-noaa,37.2265,-76.4788,596,noaa,1.0433168022324817
yoshioka-hd26-jpn-jodc_jcg,41.4445,140.2383,95,jodc_jcg,0.4391597878029261
ystad-2093-swe-smhi,55.4167,13.8167,805,smhi,1.4213574485384088
ystad-yst-swe-cmems,55.4167,13.8167,805,cmems,1.421357448562014
zanzibar-151a-tza-uhslc,-6.155,39.19,31,uhslc,0.306233973386709
zhapo-635a-chn-uhslc,21.583,111.833,992,uhslc,2.0576538561816906
zierikzee-zierze-nld-rws,51.6422,3.9108,1020,rws,2.213732134384641
zollenspieker-102-deu-wsv,53.3987,10.1854,1157,wsv,4.241594203893755
